time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
19,942686,179.391,81583.3,1987.3,4188.3,601.727,2.29775e+17,1.91742e+13,9.79139e+14,2.93554,0.983275,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
20,992145,223.738,81583.3,1979.46,4179.85,619.862,2.29775e+17,1.93976e+13,9.81028e+14,2.90388,0.973243,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
21,1041658,185.685,81583.3,1979.38,4178.19,619.862,2.29775e+17,1.95313e+13,9.82584e+14,2.88743,0.967502,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
22,1091199,185.549,81583.3,1958.87,4158.05,619.862,2.29775e+17,1.97458e+13,9.83412e+14,2.83308,0.948956,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
23,1140666,187.894,81583.3,1952.64,4151.72,619.862,2.31632e+17,1.99367e+13,9.88802e+14,2.80655,0.939869,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
24,1190157,172.803,81583.3,1948.25,4146.26,619.862,2.31632e+17,2.0086e+13,9.92579e+14,2.78309,0.932204,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
25,1239654,233.726,81583.3,1939.29,4138.46,619.862,2.31662e+17,2.023e+13,9.93546e+14,2.75299,0.921921,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
26,1289109,226.448,81583.3,1928.52,4121.41,619.862,2.31662e+17,2.04074e+13,9.94991e+14,2.72209,0.91208,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
27,1338533,231.749,81583.3,1912.69,4104.06,620.396,2.31662e+17,2.05943e+13,9.99561e+14,2.67951,0.897727,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
28,1387994,202.229,81583.3,1910.3,4099.55,621.208,2.31662e+17,2.06819e+13,1.00027e+15,2.66419,0.892704,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
29,1437366,229.488,81583.3,1894.43,4075.29,621.208,2.31726e+17,2.08942e+13,1.00627e+15,2.62363,0.878374,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
30,1486756,231.749,81583.3,1885.59,4061.76,621.208,2.3182e+17,2.10461e+13,1.00759e+15,2.59715,0.869104,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
31,1536052,234.706,81583.3,1877.2,4049.62,621.208,2.36592e+17,2.12419e+13,1.02448e+15,2.57208,0.860653,146.269,81583.3,0.01,0.99,3,100000,10,0.01,-2,0.01,100,90
