time,interactions,currentwealth.min,currentwealth.max,currentwealth.avg,currentwealth.sd,utility.min,utility.max,utility.avg,utility.sd,L2.sd.MRS,max.sd.MRS,initialwealth.min,initialwealth.max,alpha.min,alpha.max,activation.method,num.agents,num.commodities,trade.eps,termination_criterion,termination.eps,termination.time,termination.threshold
86,3653553,189.158,42126.8,1303.3,1191.03,601.278,8.43482e+16,1.58118e+13,4.70256e+14,2.40169,0.803399,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
87,3677220,189.158,42126.8,1303.27,1191,601.279,8.43493e+16,1.5812e+13,4.7026e+14,2.40162,0.803384,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
88,3700534,189.158,42126.8,1303.24,1190.98,601.279,8.43495e+16,1.58122e+13,4.70262e+14,2.4015,0.803344,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
89,3723121,189.842,42126.8,1303.23,1190.97,601.279,8.43495e+16,1.58124e+13,4.70264e+14,2.40143,0.803311,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
90,3745025,189.842,42126.8,1303.21,1190.92,601.279,8.43495e+16,1.58125e+13,4.70266e+14,2.40136,0.803294,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
91,3766133,189.842,42126.8,1303.17,1190.83,601.284,8.43495e+16,1.58126e+13,4.70267e+14,2.40126,0.803254,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
92,3786538,189.842,42126.8,1303.15,1190.82,601.284,8.43496e+16,1.58128e+13,4.7027e+14,2.40123,0.803239,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
93,3806519,189.842,42126.8,1303.15,1190.83,601.284,8.43504e+16,1.58129e+13,4.70273e+14,2.4012,0.803212,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
94,3825637,189.842,42126.8,1303.14,1190.78,601.284,8.43513e+16,1.58134e+13,4.703e+14,2.40115,0.803198,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
95,3844142,189.842,42126.8,1303.15,1190.8,601.284,8.43516e+16,1.58138e+13,4.70318e+14,2.40109,0.803183,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
96,3862079,189.842,42126.8,1303.11,1190.74,601.294,8.43529e+16,1.5814e+13,4.70321e+14,2.40105,0.803162,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
97,3879463,192.503,42126.8,1303.08,1190.62,601.295,8.43529e+16,1.58141e+13,4.70322e+14,2.40099,0.803139,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
98,3896185,192.503,42126.8,1303.07,1190.62,601.295,8.43531e+16,1.58143e+13,4.70327e+14,2.40098,0.803148,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
99,3912276,192.503,42126.8,1303.07,1190.65,601.295,8.43532e+16,1.58145e+13,4.70339e+14,2.40096,0.803139,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
100,3927849,191.398,42126.8,1303.08,1190.63,601.295,8.43532e+16,1.58146e+13,4.7034e+14,2.40095,0.803135,162.208,84826.5,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
1,49792,158.848,89039.7,2123.4,4114.54,97.5736,4.88214e+16,1.19864e+13,3.59868e+14,3.85531,1.28786,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
2,99502,129.233,80394.9,2042.87,3880.9,100.418,5.0031e+16,1.22688e+13,3.66185e+14,3.7494,1.2519,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
3,149147,129.233,80394.9,1965.28,3618.14,100.613,5.20997e+16,1.25255e+13,3.72517e+14,3.648,1.21867,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
4,198757,129.233,80394.9,1898.19,3412.38,100.726,5.22059e+16,1.27488e+13,3.78137e+14,3.55377,1.18725,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
5,248332,138.581,80394.9,1838.77,3220.97,105.924,5.22239e+16,1.2984e+13,3.81677e+14,3.46656,1.15836,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
6,297870,141.233,80394.9,1787.57,3054.4,106.754,5.22258e+16,1.32057e+13,3.85584e+14,3.38615,1.13227,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
7,347341,141.233,80394.9,1737.93,2896.47,106.883,5.22258e+16,1.34033e+13,3.89544e+14,3.30687,1.10631,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
8,396775,133.773,80394.9,1694.6,2734.05,106.913,5.29254e+16,1.35867e+13,3.93798e+14,3.23645,1.08305,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
9,446113,133.773,80394.9,1654.73,2588.67,109.002,5.57564e+16,1.37572e+13,4.00026e+14,3.16923,1.061,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
10,495447,133.773,80394.9,1619.4,2461.31,110.644,5.57611e+16,1.39038e+13,4.01952e+14,3.10812,1.04059,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
11,544724,96.945,80394.9,1587.7,2346.28,111.976,5.57736e+16,1.40282e+13,4.03746e+14,3.05146,1.02149,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
12,593892,133.773,80394.9,1558.12,2209.41,112.576,5.57737e+16,1.41736e+13,4.06636e+14,2.99801,1.00357,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
13,643061,67.698,80394.9,1533.3,2100.57,112.602,5.58112e+16,1.42843e+13,4.08674e+14,2.95005,0.987174,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
14,692113,67.698,80394.9,1510.61,2008.81,112.863,5.58154e+16,1.44031e+13,4.11725e+14,2.90569,0.97226,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
15,741125,67.698,80394.9,1490.12,1916.97,112.985,5.58447e+16,1.44888e+13,4.12784e+14,2.86399,0.959009,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
16,790120,67.698,80394.9,1472.93,1855.71,114.016,5.58448e+16,1.45923e+13,4.16573e+14,2.82613,0.94655,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
17,839095,102.26,80394.9,1455.99,1778.68,114.098,5.5847e+16,1.46992e+13,4.18734e+14,2.79063,0.93477,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
18,887935,102.26,80394.9,1441.78,1711.18,115.288,5.58582e+16,1.47723e+13,4.20556e+14,2.75752,0.924043,174.316,90753,0.01,0.99,-1,100000,10,0.01,-2,0.01,100,90
